"team","season","opponent","year","month","day","teamscore","opponentscore","location","overtime"
"Syracuse","2019-20","Louisville",2020,2,9,59,51,"Home",0
"Syracuse","2019-20","North Carolina",2020,2,13,74,56,"Away",0
"Syracuse","2019-20","Pittsburgh",2020,2,16,71,53,"Home",0
"Syracuse","2019-20","Clemson",2020,2,20,59,46,"Home",0
"Syracuse","2019-20","Notre Dame",2020,2,23,70,72,"Away",0
"Syracuse","2019-20","NC State",2020,2,27,NA,NA,"Away",NA
"Syracuse","2019-20","Boston College",2020,3,1,NA,NA,"Home",NA
"Temple","2019-20","Fairfield",2019,11,5,77,59,"Home",0
"Temple","2019-20","Duquesne",2019,11,8,85,72,"Home",0
"Temple","2019-20","Saint Joseph's",2019,11,11,63,67,"Away",0
"Temple","2019-20","Xavier",2019,11,14,78,65,"Home",0
"Temple","2019-20","UConn",2019,11,17,54,83,"Home",0
"Temple","2019-20","Bucknell",2019,11,20,72,61,"Away",0
"Temple","2019-20","North Carolina",2019,11,28,58,71,"Neutral",0
"Temple","2019-20","Creighton",2019,11,29,59,69,"Neutral",0
"Temple","2019-20","Towson",2019,12,4,74,59,"Away",0
"Temple","2019-20","South Carolina",2019,12,7,71,78,"Home",0
"Temple","2019-20","Villanova",2019,12,10,74,69,"Home",0
"Temple","2019-20","FGCU",2019,12,22,67,93,"Home",0
"Temple","2019-20","La Salle",2019,12,30,72,69,"Away",0
"Temple","2019-20","Tulsa",2020,1,4,74,65,"Away",1
"Temple","2019-20","Houston",2020,1,8,61,58,"Away",0
"Temple","2019-20","SMU",2020,1,11,85,62,"Home",0
"Temple","2019-20","South Fla.",2020,1,16,69,66,"Home",0
"Temple","2019-20","Wichita St.",2020,1,19,70,72,"Away",0
"Temple","2019-20","Penn",2020,1,23,76,72,"Home",0
"Temple","2019-20","Cincinnati",2020,1,26,81,86,"Away",0
"Temple","2019-20","UCF",2020,1,29,67,65,"Home",0
"Temple","2019-20","Wichita St.",2020,2,5,75,85,"Home",0
"Temple","2019-20","South Fla.",2020,2,9,51,99,"Away",0
"Temple","2019-20","Houston",2020,2,15,76,75,"Home",0
"Temple","2019-20","Memphis",2020,2,19,78,64,"Home",0
"Temple","2019-20","East Carolina",2020,2,22,50,56,"Away",0
"Temple","2019-20","UCF",2020,2,26,NA,NA,"Away",NA
"Temple","2019-20","Tulsa",2020,2,29,NA,NA,"Home",NA
"Temple","2019-20","Tulane",2020,3,2,NA,NA,"Away",NA
"Tennessee St.","2019-20","Wilberforce",2019,11,8,83,65,"Home",0
"Tennessee St.","2019-20","Tennessee",2019,11,14,43,73,"Away",0
"Tennessee St.","2019-20","North Ala.",2019,11,18,63,88,"Home",0
"Tennessee St.","2019-20","Alcorn",2019,11,21,57,62,"Home",0
"Tennessee St.","2019-20","Vanderbilt",2019,11,25,55,106,"Home",0
"Tennessee St.","2019-20","South Alabama",2019,11,30,48,70,"Away",0
"Tennessee St.","2019-20","Lipscomb",2019,12,8,64,74,"Home",0
"Tennessee St.","2019-20","Arizona",2019,12,12,42,77,"Away",0
"Tennessee St.","2019-20","Fisk",2019,12,15,91,50,"Home",0
"Tennessee St.","2019-20","Columbia",2019,12,30,65,75,"Home",0
"Tennessee St.","2019-20","Eastern Ill.",2020,1,2,52,73,"Home",0
"Tennessee St.","2019-20","SIUE",2020,1,4,63,76,"Home",0
"Tennessee St.","2019-20","UT Martin",2020,1,9,71,88,"Away",0
"Tennessee St.","2019-20","Southeast Mo. St.",2020,1,11,54,83,"Away",0
"Tennessee St.","2019-20","Morehead St.",2020,1,16,47,84,"Home",0
"Tennessee St.","2019-20","Eastern Ky.",2020,1,18,55,61,"Home",0
"Tennessee St.","2019-20","Austin Peay",2020,1,23,58,76,"Away",0
"Tennessee St.","2019-20","Murray St.",2020,1,25,62,100,"Away",0
"Tennessee St.","2019-20","Jacksonville St.",2020,1,30,48,70,"Away",0
"Tennessee St.","2019-20","Tennessee Tech",2020,2,1,47,88,"Away",0
"Tennessee St.","2019-20","Austin Peay",2020,2,6,55,87,"Home",0
"Tennessee St.","2019-20","Murray St.",2020,2,8,96,81,"Home",0
"Tennessee St.","2019-20","Belmont",2020,2,13,58,70,"Away",0
"Tennessee St.","2019-20","Tennessee Tech",2020,2,15,69,81,"Home",0
"Tennessee St.","2019-20","Eastern Ky.",2020,2,20,67,64,"Away",0
"Tennessee St.","2019-20","Morehead St.",2020,2,22,60,69,"Away",0
"Tennessee St.","2019-20","Jacksonville St.",2020,2,27,NA,NA,"Home",NA
"Tennessee St.","2019-20","Belmont",2020,2,29,NA,NA,"Home",NA
"Tennessee Tech","2019-20","Cumberland (TN)",2019,11,5,88,51,"Home",0
"Tennessee Tech","2019-20","La.-Monroe",2019,11,12,75,68,"Home",0
"Tennessee Tech","2019-20","Southern Ill.",2019,11,16,65,76,"Away",0
"Tennessee Tech","2019-20","Middle Tenn.",2019,11,21,58,64,"Away",0
"Tennessee Tech","2019-20","Samford",2019,11,24,72,57,"Away",0
"Tennessee Tech","2019-20","Northern Ill.",2019,11,29,74,82,"Neutral",0
"Tennessee Tech","2019-20","Detroit Mercy",2019,11,30,69,47,"Neutral",0
"Tennessee Tech","2019-20","Vanderbilt",2019,12,5,61,75,"Away",0
"Tennessee Tech","2019-20","Western Caro.",2019,12,17,62,58,"Away",0
"Tennessee Tech","2019-20","Lipscomb",2019,12,21,78,58,"Home",0
"Tennessee Tech","2019-20","Tenn. Wesleyan",2019,12,29,94,45,"Home",0
"Tennessee Tech","2019-20","Eastern Ky.",2020,1,2,60,42,"Away",0
"Tennessee Tech","2019-20","Morehead St.",2020,1,4,75,55,"Away",0
"Tennessee Tech","2019-20","Austin Peay",2020,1,9,58,49,"Home",0
"Tennessee Tech","2019-20","Murray St.",2020,1,11,77,72,"Home",0
"Tennessee Tech","2019-20","SIUE",2020,1,16,65,50,"Away",0
"Tennessee Tech","2019-20","Eastern Ill.",2020,1,18,75,62,"Away",0
"Tennessee Tech","2019-20","Morehead St.",2020,1,23,82,75,"Home",0
"Tennessee Tech","2019-20","Eastern Ky.",2020,1,25,87,82,"Home",2
"Tennessee Tech","2019-20","Belmont",2020,1,30,47,59,"Home",0
"Tennessee Tech","2019-20","Tennessee St.",2020,2,1,88,47,"Home",0
"Tennessee Tech","2019-20","UT Martin",2020,2,6,62,71,"Away",0
"Tennessee Tech","2019-20","Southeast Mo. St.",2020,2,8,72,87,"Away",0
"Tennessee Tech","2019-20","Jacksonville St.",2020,2,13,50,66,"Home",0
"Tennessee Tech","2019-20","Tennessee St.",2020,2,15,81,69,"Away",0
"Tennessee Tech","2019-20","UT Martin",2020,2,20,65,86,"Home",0
"Tennessee Tech","2019-20","Southeast Mo. St.",2020,2,22,59,72,"Home",0
"Tennessee Tech","2019-20","Belmont",2020,2,27,NA,NA,"Away",NA
"Tennessee Tech","2019-20","Jacksonville St.",2020,2,29,NA,NA,"Away",NA
"Chattanooga","2019-20","Belmont",2019,11,6,50,63,"Away",0
"Chattanooga","2019-20","Hampton",2019,11,9,55,84,"Home",0
"Chattanooga","2019-20","Liberty",2019,11,11,71,54,"Away",0
"Chattanooga","2019-20","Purdue",2019,11,14,34,66,"Home",0
"Chattanooga","2019-20","Cincinnati",2019,11,19,53,72,"Away",0
"Chattanooga","2019-20","Louisville",2019,11,21,37,86,"Away",0
"Chattanooga","2019-20","Austin Peay",2019,11,24,49,50,"Home",0
"Chattanooga","2019-20","Northern Colo.",2019,11,27,42,59,"Home",0
"Chattanooga","2019-20","Eastern Ky.",2019,12,1,65,71,"Away",0
"Chattanooga","2019-20","UT Martin",2019,12,8,51,78,"Away",0
"Chattanooga","2019-20","South Dakota St.",2019,12,11,56,71,"Away",0
"Chattanooga","2019-20","Troy",2019,12,15,51,90,"Home",0
"Chattanooga","2019-20","NC State",2019,12,19,38,74,"Away",0
"Chattanooga","2019-20","Ohio",2019,12,29,58,70,"Home",0
"Chattanooga","2019-20","Western Caro.",2020,1,9,59,52,"Away",0
"Chattanooga","2019-20","UNC Greensboro",2020,1,11,41,49,"Away",0
"Chattanooga","2019-20","Wofford",2020,1,16,80,76,"Home",0
"Chattanooga","2019-20","Furman",2020,1,18,60,52,"Home",0
"Chattanooga","2019-20","Samford",2020,1,23,46,60,"Away",0
"Chattanooga","2019-20","Mercer",2020,1,25,48,55,"Away",0
"Chattanooga","2019-20","ETSU",2020,2,1,91,82,"Away",3
"Chattanooga","2019-20","UNC Greensboro",2020,2,6,74,59,"Home",0
"Chattanooga","2019-20","Western Caro.",2020,2,8,53,61,"Home",0
"Chattanooga","2019-20","Furman",2020,2,13,69,63,"Away",0
"Chattanooga","2019-20","Wofford",2020,2,15,51,49,"Away",0
"Chattanooga","2019-20","Mercer",2020,2,20,58,52,"Home",0
"Chattanooga","2019-20","Samford",2020,2,22,64,58,"Home",0
"Chattanooga","2019-20","ETSU",2020,2,29,NA,NA,"Home",NA
"Tennessee","2019-20","ETSU",2019,11,5,72,68,"Away",0
"Tennessee","2019-20","Central Ark.",2019,11,7,63,36,"Home",0
"Tennessee","2019-20","Notre Dame",2019,11,11,74,63,"Away",0
"Tennessee","2019-20","Tennessee St.",2019,11,14,73,43,"Home",0
"Tennessee","2019-20","Stetson",2019,11,19,73,46,"Home",0
"Tennessee","2019-20","Ark.-Pine Bluff",2019,11,26,92,51,"Home",0
"Tennessee","2019-20","Air Force",2019,12,1,81,54,"Home",0
"Tennessee","2019-20","Texas",2019,12,8,60,66,"Home",0
"Tennessee","2019-20","Colorado St.",2019,12,11,79,41,"Home",0
"Tennessee","2019-20","Stanford",2019,12,18,51,78,"Away",0
"Tennessee","2019-20","Portland St.",2019,12,21,88,61,"Away",0
"Tennessee","2019-20","Howard",2019,12,29,88,38,"Home",0
"Tennessee","2019-20","Missouri",2020,1,2,77,66,"Home",0
"Tennessee","2019-20","Kentucky",2020,1,5,76,80,"Away",0
"Tennessee","2019-20","Ole Miss",2020,1,9,84,28,"Away",0
"Tennessee","2019-20","Georgia",2020,1,12,73,56,"Home",0
"Tennessee","2019-20","Florida",2020,1,16,78,50,"Away",0
"Tennessee","2019-20","Alabama",2020,1,20,65,63,"Home",0
"Tennessee","2019-20","UConn",2020,1,23,45,60,"Away",0
"Tennessee","2019-20","LSU",2020,1,26,63,58,"Home",0
"Tennessee","2019-20","Vanderbilt",2020,1,30,78,69,"Away",0
"Tennessee","2019-20","South Carolina",2020,2,2,48,69,"Away",0
"Tennessee","2019-20","Mississippi St.",2020,2,6,55,72,"Home",0
"Tennessee","2019-20","LSU",2020,2,13,65,75,"Away",0
"Tennessee","2019-20","Texas A&M",2020,2,16,71,73,"Home",0
"Tennessee","2019-20","Arkansas",2020,2,20,75,83,"Away",0
"Tennessee","2019-20","Vanderbilt",2020,2,23,67,63,"Home",0
"Tennessee","2019-20","Ole Miss",2020,2,27,NA,NA,"Home",NA
"Tennessee","2019-20","Auburn",2020,3,1,NA,NA,"Away",NA
"UT Martin","2019-20","Saint Louis",2019,11,6,50,56,"Away",0
"UT Martin","2019-20","Mississippi St.",2019,11,11,46,82,"Away",0
"UT Martin","2019-20","Gonzaga",2019,11,14,55,78,"Away",0
"UT Martin","2019-20","Samford",2019,11,21,80,75,"Home",1
"UT Martin","2019-20","IUPUI",2019,11,25,57,51,"Home",0
"UT Martin","2019-20","Illinois St.",2019,11,30,47,70,"Away",0
"UT Martin","2019-20","Southern Ill.",2019,12,3,59,70,"Away",0
"UT Martin","2019-20","Chattanooga",2019,12,8,78,51,"Home",0
"UT Martin","2019-20","Lipscomb",2019,12,16,83,67,"Home",0
"UT Martin","2019-20","Louisville",2019,12,19,63,71,"Home",2
"UT Martin","2019-20","Arkansas",2019,12,29,46,96,"Away",0
"UT Martin","2019-20","Murray St.",2020,1,2,89,64,"Away",0
"UT Martin","2019-20","Austin Peay",2020,1,4,69,61,"Away",0
"UT Martin","2019-20","Tennessee St.",2020,1,9,88,71,"Home",0
"UT Martin","2019-20","Belmont",2020,1,11,74,57,"Home",0
"UT Martin","2019-20","Murray St.",2020,1,16,98,56,"Home",0
"UT Martin","2019-20","Austin Peay",2020,1,18,65,61,"Home",0
"UT Martin","2019-20","Eastern Ill.",2020,1,23,70,74,"Away",0
"UT Martin","2019-20","SIUE",2020,1,25,79,39,"Away",0
"UT Martin","2019-20","Eastern Ky.",2020,1,30,65,50,"Away",0
"UT Martin","2019-20","Morehead St.",2020,2,1,82,64,"Away",0
"UT Martin","2019-20","Tennessee Tech",2020,2,6,71,62,"Home",0
"UT Martin","2019-20","Jacksonville St.",2020,2,8,86,72,"Home",0
"UT Martin","2019-20","Southeast Mo. St.",2020,2,13,69,71,"Away",0
"UT Martin","2019-20","Eastern Ill.",2020,2,15,88,64,"Home",0
"UT Martin","2019-20","Tennessee Tech",2020,2,20,86,65,"Away",0
"UT Martin","2019-20","Jacksonville St.",2020,2,22,73,56,"Away",0
"UT Martin","2019-20","SIUE",2020,2,27,NA,NA,"Home",NA
"UT Martin","2019-20","Southeast Mo. St.",2020,2,29,NA,NA,"Home",NA
"Texas A&M","2019-20","Little Rock",2019,11,5,78,35,"Home",0
"Texas A&M","2019-20","Duke",2019,11,10,79,58,"Home",0
"Texas A&M","2019-20","Rice",2019,11,17,62,61,"Away",0
"Texas A&M","2019-20","Southern California",2019,11,23,74,64,"Away",0
"Texas A&M","2019-20","Prairie View",2019,11,27,80,38,"Home",0
"Texas A&M","2019-20","Florida St.",2019,12,1,58,80,"Neutral",0
"Texas A&M","2019-20","Central Ark.",2019,12,4,76,46,"Home",0
"Texas A&M","2019-20","Oklahoma St.",2019,12,7,74,62,"Home",0
"Texas A&M","2019-20","TCU",2019,12,11,70,68,"Home",0
"Texas A&M","2019-20","Houston",2019,12,15,72,43,"Home",0
"Texas A&M","2019-20","Georgia Tech",2019,12,20,60,48,"Neutral",0
"Texas A&M","2019-20","Montana St.",2019,12,21,78,67,"Neutral",0
